ACTIV,CMPNO,PLTNO,ARRCD,CUSNO,INVNO,CCUS#,BATCH,ARTDT,AMONT,DISCT,REFNO,ARGL#,COMNT,POSTD,RTCOD,MCHAM,TCRCD,TEXRT,FAMON,FDIST,FMCAM,IAMON,IDIST,REMAN,DISCA,LTRDT,ADSDT,ARDDT,LINCT,NPSTE,NPSDA,OIAMT,ODAMT,TAX01,TAX02,TAX03,TX1AM,TX2AM,TX3AM,PRDTX,FRGHT,SPCHG,FNCHG,TMCOD,OCRCD,OEXRT,OEXRO,R1CER,R1UGL,R1RGL,FREMN,FDISA,FNPTE,FNPDA,FOIAM,FODAM,FFRAT,FSPCH,FFNCH,AUDDT,AUDTM,AUDUP,AUDUS,ARAGL,CALPH,AROR1,AROR2,ARTGA,ARVTA,ARDRN,ARFGA,ARFTA,ARFTX,ARDBB,ARFBB,ARBBC,ARDSP
1,10,0,I,81800,105179,818,21332,7/25/2017,8000,0,107839,90009301000,          ,P,  ,8000,US ,1,8000,0,8000,8000,0,8000,0,7/25/2017,0001-01-01,8/24/2017,0,0,0,8000,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,8000,0,0,0,8000,0,0,0,0,7/25/2017,134438,TRICCIA   ,OB0150    ,1210000,CAND  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,81802,105175,818,21332,7/25/2017,4800,0,107734,90009301000,          ,P,  ,4800,US ,1,4800,0,4800,4800,0,4800,0,7/25/2017,0001-01-01,8/24/2017,0,0,0,4800,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,4800,0,0,0,4800,0,0,0,0,7/25/2017,134250,TRICCIA   ,OB0150    ,1210000,CAND  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,81802,105176,818,21332,7/25/2017,4800,0,107735,90009301000,          ,P,  ,4800,US ,1,4800,0,4800,4800,0,4800,0,7/25/2017,0001-01-01,8/24/2017,0,0,0,4800,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,4800,0,0,0,4800,0,0,0,0,7/25/2017,134300,TRICCIA   ,OB0150    ,1210000,CAND  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,81802,105177,818,21332,7/25/2017,4800,0,107818,90009301000,          ,P,  ,4800,US ,1,4800,0,4800,4800,0,4800,0,7/25/2017,0001-01-01,8/24/2017,0,0,0,4800,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,4800,0,0,0,4800,0,0,0,0,7/25/2017,134306,TRICCIA   ,OB0150    ,1210000,CAND  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,81802,105178,818,21332,7/25/2017,4800,0,107856,90009301000,          ,P,  ,4800,US ,1,4800,0,4800,4800,0,4800,0,7/25/2017,0001-01-01,8/24/2017,0,0,0,4800,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,4800,0,0,0,4800,0,0,0,0,7/25/2017,134317,TRICCIA   ,OB0150    ,1210000,CAND  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,187200,105170,3918,21332,7/25/2017,9315,0,107234,90009301000,          ,P,  ,9315,US ,1,9315,0,9315,9315,0,9315,0,7/25/2017,0001-01-01,8/24/2017,0,0,0,9315,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,9315,0,0,0,9315,0,0,0,0,7/25/2017,124838,TRICCIA   ,OB0150    ,1210000,FIVE  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,225700,105173,2257,21332,7/25/2017,533.78,0,107847,90009301000,          ,P,  ,512,US ,1,533.78,0,512,533.78,0,533.78,0,7/25/2017,0001-01-01,8/24/2017,0,0,0,533.78,0,    ,    ,    ,0,0,0,0,21.78,0,0,2,US ,1,N,1,0,0,533.78,0,0,0,533.78,0,21.78,0,0,7/25/2017,124903,TRICCIA   ,OB0150    ,1210000,GOLD  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,233000,105174,2330,21332,7/25/2017,323.75,0,107963,90009301000,          ,P,  ,312,US ,1,323.75,0,312,323.75,0,323.75,0,7/25/2017,0001-01-01,8/24/2017,0,0,0,323.75,0,    ,    ,    ,0,0,0,0,11.75,0,0,2,US ,1,N,1,0,0,323.75,0,0,0,323.75,0,11.75,0,0,7/25/2017,124913,TRICCIA   ,OB0150    ,1210000,SYMRIS,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,314000,105181,3257,21332,7/25/2017,11726.4,0,107685,90009301000,          ,P,  ,11726.4,US ,1,11726.4,0,11726.4,11726.4,0,11726.4,0,7/25/2017,0001-01-01,8/24/2017,0,0,0,11726.4,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,11726.4,0,0,0,11726.4,0,0,0,0,7/25/2017,161207,TRICCIA   ,OB0150    ,1210000,LOOK  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,314000,105182,3257,21332,7/25/2017,1598.5,0,107718,90009301000,          ,P,  ,1598.5,US ,1,1598.5,0,1598.5,1598.5,0,1598.5,0,7/25/2017,0001-01-01,8/24/2017,0,0,0,1598.5,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1598.5,0,0,0,1598.5,0,0,0,0,7/25/2017,161212,TRICCIA   ,OB0150    ,1210000,LOOK  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,314000,105183,3257,21332,7/25/2017,964.5,0,107719,90009301000,          ,P,  ,964.5,US ,1,964.5,0,964.5,964.5,0,964.5,0,7/25/2017,0001-01-01,8/24/2017,0,0,0,964.5,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,964.5,0,0,0,964.5,0,0,0,0,7/25/2017,161217,TRICCIA   ,OB0150    ,1210000,LOOK  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,314000,105184,3257,21332,7/25/2017,15023.25,0,107748,90009301000,          ,P,  ,15023.25,US ,1,15023.25,0,15023.25,15023.25,0,15023.25,0,7/25/2017,0001-01-01,8/24/2017,0,0,0,15023.25,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,15023.25,0,0,0,15023.25,0,0,0,0,7/25/2017,161221,TRICCIA   ,OB0150    ,1210000,LOOK  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,314000,105185,3257,21332,7/25/2017,5158.8,0,107720,90009301000,          ,P,  ,5158.8,US ,1,5158.8,0,5158.8,5158.8,0,5158.8,0,7/25/2017,0001-01-01,8/24/2017,0,0,0,5158.8,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,5158.8,0,0,0,5158.8,0,0,0,0,7/25/2017,161230,TRICCIA   ,OB0150    ,1210000,LOOK  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,325702,105180,3257,21332,7/25/2017,3789.5,0,107693,90009301000,          ,P,  ,3789.5,US ,1,3789.5,0,3789.5,3789.5,0,3789.5,0,7/25/2017,0001-01-01,8/24/2017,0,0,0,3789.5,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,3789.5,0,0,0,3789.5,0,0,0,0,7/25/2017,161157,TRICCIA   ,OB0150    ,1210000,MARY  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,553500,105172,3257,21332,7/25/2017,1128.25,0,107721,90009301000,          ,P,  ,1128.25,US ,1,1128.25,0,1128.25,1128.25,0,1128.25,0,7/25/2017,0001-01-01,8/24/2017,0,0,0,1128.25,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1128.25,0,0,0,1128.25,0,0,0,0,7/25/2017,124856,TRICCIA   ,OB0150    ,1210000,WECK  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,558200,105171,1690,21332,7/25/2017,1049.75,0,107779,90009301000,          ,P,  ,1049.75,US ,1,1049.75,0,1049.75,1049.75,0,1049.75,0,7/25/2017,0001-01-01,8/24/2017,0,0,0,1049.75,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1049.75,0,0,0,1049.75,0,0,0,0,7/25/2017,124849,TRICCIA   ,OB0150    ,1210000,WHIT  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,37000,105187,1690,21342,7/26/2017,1000,0,107597,90009301000,          ,P,  ,1000,US ,1,1000,0,1000,1000,0,1000,0,7/26/2017,0001-01-01,8/25/2017,0,0,0,1000,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1000,0,0,0,1000,0,0,0,0,7/26/2017,115049,TRICCIA   ,OB0150    ,1210000,ARIZ  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,390300,105186,3903,21342,7/26/2017,2612.5,0,107830,90009301000,          ,P,  ,2612.5,US ,1,2612.5,0,2612.5,2612.5,0,2612.5,0,7/26/2017,0001-01-01,9/24/2017,0,0,0,2612.5,0,    ,    ,    ,0,0,0,0,0,0,0,G ,US ,1,N,1,0,0,2612.5,0,0,0,2612.5,0,0,0,0,7/26/2017,115038,TRICCIA   ,OB0150    ,1210000,PENH  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,19901,105188,3839,21345,7/26/2017,3500,0,107654,90009301000,          ,P,  ,3500,US ,1,3500,0,3500,3500,0,3500,0,7/26/2017,0001-01-01,8/25/2017,0,0,0,3500,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,3500,0,0,0,3500,0,0,0,0,7/26/2017,174137,STEVESPOS ,OB0150    ,1210000,ABF   ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,19901,105189,3839,21345,7/26/2017,4033.1,0,107655,90009301000,          ,P,  ,4033.1,US ,1,4033.1,0,4033.1,4033.1,0,4033.1,0,7/26/2017,0001-01-01,8/25/2017,0,0,0,4033.1,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,4033.1,0,0,0,4033.1,0,0,0,0,7/26/2017,174143,STEVESPOS ,OB0150    ,1210000,ABF   ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,19901,105190,3839,21345,7/26/2017,10687.6,0,107656,90009301000,          ,P,  ,10687.6,US ,1,10687.6,0,10687.6,10687.6,0,10687.6,0,7/26/2017,0001-01-01,8/25/2017,0,0,0,10687.6,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,10687.6,0,0,0,10687.6,0,0,0,0,7/26/2017,174149,STEVESPOS ,OB0150    ,1210000,ABF   ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47100,105194,471,21346,7/27/2017,4082.5,0,107653,90009301000,          ,P,  ,4082.5,US ,1,4082.5,0,4082.5,4082.5,0,4082.5,0,7/27/2017,0001-01-01,8/26/2017,0,0,0,4082.5,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,4082.5,0,0,0,4082.5,0,0,0,0,7/27/2017,123245,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47100,105195,471,21346,7/27/2017,10029.5,0,107823,90009301000,          ,P,  ,10029.5,US ,1,10029.5,0,10029.5,10029.5,0,10029.5,0,7/27/2017,0001-01-01,8/26/2017,0,0,0,10029.5,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,10029.5,0,0,0,10029.5,0,0,0,0,7/27/2017,123252,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47103,105191,471,21346,7/27/2017,4241.48,0,107838,90009301000,          ,P,  ,4241.48,US ,1,4241.48,0,4241.48,4241.48,0,4241.48,0,7/27/2017,0001-01-01,8/26/2017,0,0,0,4241.48,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,4241.48,0,0,0,4241.48,0,0,0,0,7/27/2017,123137,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47103,105192,471,21346,7/27/2017,3795.78,0,107711,90009301000,          ,P,  ,3795.78,US ,1,3795.78,0,3795.78,3795.78,0,3795.78,0,7/27/2017,0001-01-01,8/26/2017,0,0,0,3795.78,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,3795.78,0,0,0,3795.78,0,0,0,0,7/27/2017,123209,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47103,105193,471,21346,7/27/2017,5639.34,0,107743,90009301000,          ,P,  ,5639.34,US ,1,5639.34,0,5639.34,5639.34,0,5639.34,0,7/27/2017,0001-01-01,8/26/2017,0,0,0,5639.34,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,5639.34,0,0,0,5639.34,0,0,0,0,7/27/2017,123238,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47104,105196,471,21346,7/27/2017,16126.25,0,107713,90009301000,          ,P,  ,16126.25,US ,1,16126.25,0,16126.25,16126.25,0,16126.25,0,7/27/2017,0001-01-01,8/26/2017,0,0,0,16126.25,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,16126.25,0,0,0,16126.25,0,0,0,0,7/27/2017,123300,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47104,105197,471,21346,7/27/2017,13943.75,0,107846,90009301000,          ,P,  ,13943.75,US ,1,13943.75,0,13943.75,13943.75,0,13943.75,0,7/27/2017,0001-01-01,8/26/2017,0,0,0,13943.75,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,13943.75,0,0,0,13943.75,0,0,0,0,7/27/2017,123304,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47104,105198,471,21346,7/27/2017,32545.8,0,107909,90009301000,          ,P,  ,32545.8,US ,1,32545.8,0,32545.8,32545.8,0,32545.8,0,7/27/2017,0001-01-01,8/26/2017,0,0,0,32545.8,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,32545.8,0,0,0,32545.8,0,0,0,0,7/27/2017,123310,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47105,105199,471,21346,7/27/2017,18400,0,107815,90009301000,          ,P,  ,18400,US ,1,18400,0,18400,18400,0,18400,0,7/27/2017,0001-01-01,8/26/2017,0,0,0,18400,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,18400,0,0,0,18400,0,0,0,0,7/27/2017,123318,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47105,105200,471,21346,7/27/2017,2333.1,0,107787,90009301000,          ,P,  ,2333.1,US ,1,2333.1,0,2333.1,2333.1,0,2333.1,0,7/27/2017,0001-01-01,8/26/2017,0,0,0,2333.1,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,2333.1,0,0,0,2333.1,0,0,0,0,7/27/2017,123322,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,285500,105201,3257,21346,7/27/2017,1340.48,0,107596,90009301000,          ,P,  ,1340.48,US ,1,1340.48,0,1340.48,1340.48,0,1340.48,0,7/27/2017,0001-01-01,8/26/2017,0,0,0,1340.48,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1340.48,0,0,0,1340.48,0,0,0,0,7/27/2017,123331,TRICCIA   ,OB0150    ,1210000,CSR   ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,325700,105202,3257,21346,7/27/2017,13642.2,0,107370,90009301000,          ,P,  ,13642.2,US ,1,13642.2,0,13642.2,13642.2,0,13642.2,0,7/27/2017,0001-01-01,8/26/2017,0,0,0,13642.2,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,13642.2,0,0,0,13642.2,0,0,0,0,7/27/2017,132409,TRICCIA   ,OB0150    ,1210000,MARY  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,325700,105203,3257,21346,7/27/2017,19572.8,0,107373,90009301000,          ,P,  ,19572.8,US ,1,19572.8,0,19572.8,19572.8,0,19572.8,0,7/27/2017,0001-01-01,8/26/2017,0,0,0,19572.8,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,19572.8,0,0,0,19572.8,0,0,0,0,7/27/2017,132414,TRICCIA   ,OB0150    ,1210000,MARY  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,558200,105204,1690,21346,7/27/2017,1753,0,107631,90009301000,          ,P,  ,1753,US ,1,1753,0,1753,1753,0,1753,0,7/27/2017,0001-01-01,8/26/2017,0,0,0,1753,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1753,0,0,0,1753,0,0,0,0,7/27/2017,143238,TRICCIA   ,OB0150    ,1210000,WHIT  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,558200,105205,1690,21346,7/27/2017,3067.75,0,107780,90009301000,          ,P,  ,3067.75,US ,1,3067.75,0,3067.75,3067.75,0,3067.75,0,7/27/2017,0001-01-01,8/26/2017,0,0,0,3067.75,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,3067.75,0,0,0,3067.75,0,0,0,0,7/27/2017,143241,TRICCIA   ,OB0150    ,1210000,WHIT  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,269000,105206,2690,21348,7/27/2017,1665.3,0,107950,90009301000,          ,P,  ,1665.3,US ,1,1665.3,0,1665.3,1665.3,0,1665.3,0,7/27/2017,0001-01-01,8/26/2017,0,0,0,1665.3,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1665.3,0,0,0,1665.3,0,0,0,0,7/27/2017,161622,STEVESPOS ,OB0150    ,1210000,INTERN,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,P,515100,972517,5151,21349,7/25/2017,-5361.5,0,63581,1120404,          ,P,PY,0,US ,1,-5361.5,0,0,-5361.5,0,-5361.5,0,7/25/2017,0001-01-01,7/25/2017,0,0,0,0,0,    ,    ,    ,0,0,0,0,0,0,0,  ,US ,1,N,1,0,0,-5361.5,0,0,0,0,0,0,0,0,7/28/2017,85802,LAURA     ,LAURA     ,1210000,TRIS  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47100,105208,471,21350,7/28/2017,1400,0,107993,90009301000,          ,P,  ,1400,US ,1,1400,0,1400,1400,0,1400,0,7/28/2017,0001-01-01,8/27/2017,0,0,0,1400,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1400,0,0,0,1400,0,0,0,0,7/28/2017,115355,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47100,105209,471,21350,7/28/2017,1322.8,0,107994,90009301000,          ,P,  ,1322.8,US ,1,1322.8,0,1322.8,1322.8,0,1322.8,0,7/28/2017,0001-01-01,8/27/2017,0,0,0,1322.8,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1322.8,0,0,0,1322.8,0,0,0,0,7/28/2017,115402,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47104,105207,471,21350,7/28/2017,14186.25,0,107995,90009301000,          ,P,  ,14186.25,US ,1,14186.25,0,14186.25,14186.25,0,14186.25,0,7/28/2017,0001-01-01,8/27/2017,0,0,0,14186.25,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,14186.25,0,0,0,14186.25,0,0,0,0,7/28/2017,115344,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,187200,105210,3918,21350,7/28/2017,51513.75,0,107872,90009301000,          ,P,  ,51513.75,US ,1,51513.75,0,51513.75,51513.75,0,51513.75,0,7/28/2017,0001-01-01,8/27/2017,0,0,0,51513.75,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,51513.75,0,0,0,51513.75,0,0,0,0,7/28/2017,115411,TRICCIA   ,OB0150    ,1210000,FIVE  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,187200,105211,3918,21350,7/28/2017,45984.89,0,107873,90009301000,          ,P,  ,45984.89,US ,1,45984.89,0,45984.89,45984.89,0,45984.89,0,7/28/2017,0001-01-01,8/27/2017,0,0,0,45984.89,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,45984.89,0,0,0,45984.89,0,0,0,0,7/28/2017,115423,TRICCIA   ,OB0150    ,1210000,FIVE  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,187200,105212,3918,21350,7/28/2017,44548,0,107874,90009301000,          ,P,  ,44548,US ,1,44548,0,44548,44548,0,44548,0,7/28/2017,0001-01-01,8/27/2017,0,0,0,44548,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,44548,0,0,0,44548,0,0,0,0,7/28/2017,115427,TRICCIA   ,OB0150    ,1210000,FIVE  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,498600,105213,4986,21350,7/28/2017,4000,0,107898,90009301000,          ,P,  ,4000,US ,1,4000,0,4000,4000,0,4000,0,7/28/2017,0001-01-01,8/27/2017,0,0,0,4000,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,4000,0,0,0,4000,0,0,0,0,7/28/2017,131743,TRICCIA   ,OB0150    ,1210000,SUNA  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,498600,105214,4986,21350,7/28/2017,2600,0,107899,90009301000,          ,P,  ,2600,US ,1,2600,0,2600,2600,0,2600,0,7/28/2017,0001-01-01,8/27/2017,0,0,0,2600,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,2600,0,0,0,2600,0,0,0,0,7/28/2017,131748,TRICCIA   ,OB0150    ,1210000,SUNA  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,498600,105215,4986,21350,7/28/2017,2600,0,107900,90009301000,          ,P,  ,2600,US ,1,2600,0,2600,2600,0,2600,0,7/28/2017,0001-01-01,8/27/2017,0,0,0,2600,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,2600,0,0,0,2600,0,0,0,0,7/28/2017,131752,TRICCIA   ,OB0150    ,1210000,SUNA  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,498600,105216,4986,21350,7/28/2017,2500,0,107901,90009301000,          ,P,  ,2500,US ,1,2500,0,2500,2500,0,2500,0,7/28/2017,0001-01-01,8/27/2017,0,0,0,2500,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,2500,0,0,0,2500,0,0,0,0,7/28/2017,131756,TRICCIA   ,OB0150    ,1210000,SUNA  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,498600,105217,4986,21350,7/28/2017,2600,0,107902,90009301000,          ,P,  ,2600,US ,1,2600,0,2600,2600,0,2600,0,7/28/2017,0001-01-01,8/27/2017,0,0,0,2600,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,2600,0,0,0,2600,0,0,0,0,7/28/2017,131801,TRICCIA   ,OB0150    ,1210000,SUNA  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,498600,105218,4986,21350,7/28/2017,2400,0,107903,90009301000,          ,P,  ,2400,US ,1,2400,0,2400,2400,0,2400,0,7/28/2017,0001-01-01,8/27/2017,0,0,0,2400,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,2400,0,0,0,2400,0,0,0,0,7/28/2017,131814,TRICCIA   ,OB0150    ,1210000,SUNA  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,P,175000,917864,1750,21352,7/31/2017,-1574.24,0,10279,1120404,          ,N,PY,0,US ,1,-1574.24,0,0,-1574.24,0,-1574.24,0,7/31/2017,0001-01-01,7/31/2017,0,0,0,0,0,    ,    ,    ,0,0,0,0,0,0,0,  ,US ,1,N,1,0,0,-1574.24,0,0,0,0,0,0,0,0,7/31/2017,151543,LAURA     ,LAURA     ,1210000,FALI  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,386501,105219,3918,21354,7/31/2017,3040.6,0,106869,90009301000,          ,N,  ,3040.6,US ,1,3040.6,0,3040.6,3040.6,0,3040.6,0,7/31/2017,0001-01-01,9/14/2017,0,0,0,3040.6,0,    ,    ,    ,0,0,0,0,0,0,0,4,US ,1,N,1,0,0,3040.6,0,0,0,3040.6,0,0,0,0,7/31/2017,154811,TRICCIA   ,OB0150    ,1210000,PARLUX,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,P,294100,918040,2320,21355,8/1/2017,-1015.84,0,80117,1120404,          ,N,PY,0,US ,1,-1015.84,0,0,-1015.84,0,-1015.84,0,8/1/2017,0001-01-01,8/1/2017,0,0,0,0,0,    ,    ,    ,0,0,0,0,0,0,0,  ,US ,1,N,1,0,0,-1015.84,0,0,0,0,0,0,0,0,8/1/2017,134628,LAURA     ,LAURA     ,1210000,LADY  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,P,16501,980117,165,21358,8/1/2017,-3712.8,0,56034,1120404,          ,N,PY,0,US ,1,-3712.8,0,0,-3712.8,0,-3712.8,0,8/1/2017,0001-01-01,8/1/2017,0,0,0,0,0,    ,    ,    ,0,0,0,0,0,0,0,  ,US ,1,N,1,0,0,-3712.8,0,0,0,0,0,0,0,0,8/1/2017,142222,LAURA     ,LAURA     ,1210000,ASTR  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47100,105222,471,21359,8/1/2017,73283.64,0,107799,90009301000,          ,N,  ,73283.64,US ,1,73283.64,0,73283.64,73283.64,0,73283.64,0,8/1/2017,0001-01-01,8/31/2017,0,0,0,73283.64,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,73283.64,0,0,0,73283.64,0,0,0,0,8/1/2017,123924,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
